name,surface,year,num_wins,num_losses,num_upsets,num_was_upset,sets_won,sets_lost,avg_sets_lost
sasnovich a.,Hard,2023,4,5,0,1,10,11,0.25
saville d.,Clay,2022,2,2,1,1,5,4,0
saville d.,Grass,2022,1,3,1,2,3,7,1
saville d.,Hard,2022,13,8,8,1,28,20,0.3076923076923077
schmiedlova a.,Clay,2021,3,5,3,2,8,11,0.33333333333333337
schmiedlova a.,Clay,2022,3,9,1,4,8,19,0.33333333333333337
schmiedlova a.,Clay,2023,3,2,1,0,7,4,0
schmiedlova a.,Grass,2022,1,1,0,1,2,3,1
schmiedlova a.,Hard,2021,9,8,2,1,21,20,0.4444444444444444
schmiedlova a.,Hard,2022,3,7,1,1,8,14,0
schmiedlova a.,Hard,2023,2,5,2,2,5,10,0
sebov k.,Clay,2023,1,1,1,0,2,3,1
sebov k.,Hard,2022,1,2,1,0,3,5,1
sebov k.,Hard,2023,1,2,1,0,2,5,1
seguel d.,Clay,2021,1,1,1,0,2,3,1
selekhmeteva o.,Hard,2022,3,2,2,0,6,5,0.33333333333333337
sevastova a.,Clay,2021,4,4,1,2,10,9,0.25
sevastova a.,Grass,2021,4,2,1,0,10,7,0.75
sevastova a.,Hard,2021,8,11,2,4,21,25,0.375
sevastova a.,Hard,2022,1,2,0,0,2,4,0
sharma a.,Clay,2021,9,5,6,2,21,14,0.4444444444444444
sharma a.,Clay,2022,2,3,0,1,6,8,1
sharma a.,Hard,2021,3,5,2,0,8,12,0.6666666666666666
sharma a.,Hard,2022,1,7,1,0,3,14,0
sherif m.,Clay,2022,7,1,3,1,15,3,0.14285714285714288
sherif m.,Clay,2023,5,5,3,1,13,11,0.2
sherif m.,Grass,2023,1,1,0,1,3,3,1
sherif m.,Hard,2021,3,8,0,1,9,16,0
sherif m.,Hard,2022,1,12,0,5,6,25,1
sherif m.,Hard,2023,1,7,0,5,4,15,1
shnaider d.,Clay,2023,3,2,3,0,7,4,0
shnaider d.,Hard,2023,1,2,0,0,3,4,0
shvedova y.,Clay,2021,1,3,1,0,2,7,1
shymanovich i.,Clay,2023,1,1,1,0,2,3,1
siegemund l.,Clay,2021,2,4,0,1,5,9,0.5
siegemund l.,Clay,2022,1,2,1,0,2,4,0
siegemund l.,Clay,2023,1,1,1,0,2,3,1
siegemund l.,Grass,2021,2,2,0,1,4,5,0.5
siegemund l.,Hard,2021,4,6,1,2,9,12,0
siegemund l.,Hard,2022,1,5,1,0,3,11,1
siegemund l.,Hard,2023,4,5,4,0,11,13,0.75
siniakova k.,Clay,2021,7,4,5,2,17,12,0.5714285714285714
siniakova k.,Clay,2022,5,4,1,2,11,10,0.4
siniakova k.,Grass,2021,6,2,3,0,12,6,0.33333333333333337
siniakova k.,Grass,2023,5,1,2,0,10,3,0.2
siniakova k.,Hard,2021,9,11,3,2,23,25,0.33333333333333337
siniakova k.,Hard,2022,10,10,5,2,23,26,0.6
siniakova k.,Hard,2023,3,5,0,2,9,11,0.33333333333333337
smitkova t.,Hard,2021,1,1,1,0,3,2,0
snigur d.,Grass,2023,1,1,1,0,2,2,0
snigur d.,Hard,2022,1,2,1,0,2,5,1
sorribes tormo s.,Clay,2021,3,5,0,2,7,11,0.33333333333333337
sorribes tormo s.,Clay,2022,11,5,4,4,24,13,0.2727272727272727
sorribes tormo s.,Clay,2023,4,2,2,0,9,4,0
sorribes tormo s.,Grass,2021,3,2,0,1,7,6,0.6666666666666666
sorribes tormo s.,Grass,2022,2,2,0,1,4,4,0
sorribes tormo s.,Hard,2021,22,10,7,7,49,29,0.40909090909090906
sorribes tormo s.,Hard,2022,9,10,0,6,21,25,0.5555555555555556
sramkova r.,Hard,2021,1,1,1,0,2,3,1
stakusic m.,Hard,2022,1,1,1,0,3,3,1
stearns p.,Clay,2023,8,3,3,0,18,10,0.5
stearns p.,Hard,2023,3,2,1,0,7,6,0.6666666666666666
stefanini l.,Clay,2022,1,2,0,1,2,4,0
stefanini l.,Hard,2021,1,3,0,0,2,7,1
stefanini l.,Hard,2022,1,0,1,0,2,1,1
stefanini l.,Hard,2023,1,1,1,0,2,3,1
stephens s.,Clay,2021,10,5,4,0,22,12,0.2
stephens s.,Clay,2022,5,6,2,3,13,15,0.6
stephens s.,Clay,2023,8,5,1,1,18,13,0.375
stephens s.,Grass,2021,2,1,1,0,5,2,0
stephens s.,Hard,2021,6,11,4,4,17,26,0.6666666666666666
stephens s.,Hard,2022,12,9,4,2,28,22,0.33333333333333337
stephens s.,Hard,2023,4,7,0,6,9,15,0.25
stevanovic n.,Clay,2023,1,1,1,0,3,2,0
stojanovic n.,Grass,2021,3,3,1,0,8,6,0
stojanovic n.,Hard,2021,7,7,5,3,17,16,0.28571428571428575
stosur s.,Hard,2021,1,6,0,2,4,12,0
stosur s.,Hard,2022,1,2,1,0,2,5,1
strycova b.,Clay,2023,1,2,1,0,2,5,1
sun l.,Hard,2022,2,2,2,0,4,4,0
svitolina e.,Clay,2021,6,4,0,3,14,10,0.33333333333333337
svitolina e.,Clay,2023,8,4,7,0,17,11,0.375
svitolina e.,Grass,2021,2,3,0,3,4,8,1
svitolina e.,Hard,2021,25,12,0,11,58,30,0.24
svitolina e.,Hard,2022,4,8,0,8,13,17,0.25
swan k.,Grass,2022,1,2,1,0,3,5,1
swan k.,Hard,2022,3,0,2,0,6,1,0.33333333333333337
swiatek i.,Clay,2021,13,3,2,2,26,7,0.07692307692307693
swiatek i.,Clay,2022,18,1,0,1,37,4,0.1111111111111111
swiatek i.,Clay,2023,17,1,0,1,35,5,0.1764705882352941
swiatek i.,Grass,2021,4,2,0,2,10,5,0.25
swiatek i.,Grass,2022,2,1,0,1,4,3,0.5
swiatek i.,Grass,2023,3,0,0,0,6,1,0.33333333333333337
swiatek i.,Hard,2021,16,9,1,6,35,21,0.1875
swiatek i.,Hard,2022,44,7,3,6,92,27,0.29545454545454547
swiatek i.,Hard,2023,13,3,0,3,26,6,0
tan h.,Clay,2021,5,4,4,1,10,8,0
tan h.,Clay,2022,1,3,0,1,3,6,0
tan h.,Grass,2022,3,2,1,0,7,5,0.33333333333333337
tan h.,Hard,2022,2,7,2,2,7,15,0.5
tauson c.,Clay,2021,3,3,1,1,7,6,0
tauson c.,Clay,2023,2,1,2,1,5,3,0.5
tauson c.,Hard,2021,16,4,10,2,33,14,0.375
tauson c.,Hard,2022,7,7,2,2,16,15,0.14285714285714288
tauson c.,Hard,2023,2,1,2,0,4,3,0.5
teichmann j.,Clay,2021,5,5,3,3,13,13,0.6
teichmann j.,Clay,2022,11,3,6,2,22,10,0.36363636363636365
teichmann j.,Clay,2023,1,5,0,3,7,11,1
teichmann j.,Grass,2023,1,2,1,1,2,5,1
teichmann j.,Hard,2021,16,11,9,4,36,26,0.25
teichmann j.,Hard,2022,8,14,4,9,20,29,0.125
teichmann j.,Hard,2023,5,6,1,4,13,13,0.2
thandi k.,Hard,2022,1,1,1,1,2,3,1
tig p.m.,Grass,2021,1,2,0,0,4,4,0
tig p.m.,Hard,2021,2,3,0,2,4,7,0.5
tomljanovic a.,Clay,2021,6,5,2,1,12,11,0.16666666666666669
tomljanovic a.,Clay,2022,5,5,1,3,12,10,0
tomljanovic a.,Grass,2021,4,2,3,1,9,7,0.75
tomljanovic a.,Grass,2022,7,3,3,1,15,9,0.42857142857142855
tomljanovic a.,Hard,2021,12,12,5,2,29,27,0.25
tomljanovic a.,Hard,2022,14,14,6,3,34,35,0.5
tomova v.,Clay,2021,6,6,3,3,13,15,0.5
tomova v.,Clay,2023,1,4,0,1,5,9,1
tomova v.,Grass,2022,3,2,2,0,6,7,1
tomova v.,Hard,2022,2,5,1,0,5,10,0
tomova v.,Hard,2023,2,5,1,0,5,10,0
townsend t.,Clay,2023,2,2,2,0,5,6,1
townsend t.,Hard,2022,1,3,1,0,4,6,0
townsend t.,Hard,2023,2,3,2,0,6,6,0
trevisan m.,Clay,2021,1,3,1,1,4,7,1
trevisan m.,Clay,2022,12,5,6,2,24,13,0.25
trevisan m.,Clay,2023,3,3,0,2,8,6,0
trevisan m.,Hard,2021,2,9,0,3,5,19,0.5
trevisan m.,Hard,2022,6,8,0,3,14,18,0.33333333333333337
trevisan m.,Hard,2023,4,6,1,4,9,14,0.5
tsurenko l.,Clay,2022,3,1,1,0,6,3,0.33333333333333337
tsurenko l.,Clay,2023,7,3,4,0,14,7,0.14285714285714288
tsurenko l.,Grass,2022,5,2,4,0,11,7,0.6
tsurenko l.,Hard,2021,4,9,1,0,12,18,0
tsurenko l.,Hard,2022,2,3,1,0,6,7,0.5
tsurenko l.,Hard,2023,5,3,5,0,10,9,0.6
turati b.,Hard,2021,1,1,0,0,2,2,0
uchijima m.,Hard,2022,2,3,2,0,5,6,0
udvardy p.,Clay,2021,2,1,2,0,4,2,0
udvardy p.,Clay,2022,1,6,0,5,3,12,0
udvardy p.,Grass,2022,1,2,1,0,3,4,0
udvardy p.,Hard,2023,1,1,1,0,2,2,0
van uytvanck a.,Grass,2021,2,2,0,0,5,4,0
van uytvanck a.,Grass,2022,2,3,1,0,6,6,0
van uytvanck a.,Hard,2021,11,8,2,1,23,19,0.2727272727272727
van uytvanck a.,Hard,2022,6,8,0,5,18,16,0
van uytvanck a.,Hard,2023,3,4,2,1,9,9,0.33333333333333337
vandeweghe c.,Clay,2022,3,1,3,0,6,5,1
vandeweghe c.,Grass,2021,4,3,4,0,9,7,0.25
vandeweghe c.,Hard,2022,1,2,0,0,2,5,1
vandeweghe c.,Hard,2023,1,2,0,0,2,5,1
vekic d.,Clay,2022,1,1,0,0,2,2,0
vekic d.,Clay,2023,4,4,2,2,10,10,0.5
vekic d.,Grass,2021,4,3,0,2,8,7,0.25
vekic d.,Grass,2022,3,4,1,1,7,8,0
vekic d.,Grass,2023,5,1,2,1,10,4,0.4
vekic d.,Hard,2021,10,10,4,3,26,22,0.20000000000000004
vekic d.,Hard,2022,8,8,6,1,19,18,0.25
vekic d.,Hard,2023,11,4,2,1,23,13,0.45454545454545453
vesnina e.,Clay,2021,1,2,1,0,2,4,0
vesnina e.,Grass,2021,1,1,1,0,2,2,0
vickery s.,Clay,2023,1,1,1,0,2,2,0
vickery s.,Grass,2023,1,1,1,1,2,2,0
vikhlyantseva n.,Clay,2021,3,4,3,1,7,9,0.33333333333333337
voegele s.,Clay,2021,3,5,1,2,6,12,0.6666666666666666
voegele s.,Hard,2021,1,7,0,1,5,15,1
voegele s.,Hard,2022,1,4,0,0,2,9,1
volynets k.,Clay,2022,1,2,1,0,3,5,1
volynets k.,Hard,2022,1,3,1,0,4,7,1
volynets k.,Hard,2023,6,5,4,1,14,14,0.6666666666666666
vondrousova m.,Clay,2021,4,4,0,3,9,9,0.25
vondrousova m.,Clay,2023,5,3,3,0,11,7,0.2
vondrousova m.,Grass,2021,1,3,1,2,2,7,1
vondrousova m.,Grass,2023,1,1,1,0,2,2,0
vondrousova m.,Hard,2021,21,11,7,6,48,27,0.23809523809523805
vondrousova m.,Hard,2022,7,4,2,1,18,10,0.2857142857142857
vondrousova m.,Hard,2023,12,6,10,0,27,15,0.25
waltert s.,Clay,2022,3,2,3,0,7,6,0.6666666666666666
waltert s.,Clay,2023,1,1,1,0,2,3,1
wang q.,Clay,2021,6,5,1,1,12,14,0.6666666666666666
wang q.,Grass,2022,1,3,1,0,3,7,1
wang q.,Hard,2021,3,8,0,7,12,17,0.33333333333333337
wang q.,Hard,2022,12,8,9,1,25,23,0.5833333333333333
wang xin.,Clay,2023,2,4,1,2,5,8,0
wang xin.,Grass,2022,1,2,0,0,2,5,1
wang xin.,Hard,2021,9,5,5,0,18,14,0.4444444444444444
wang xin.,Hard,2022,5,13,4,5,16,28,0.4
wang xin.,Hard,2023,11,8,3,1,24,20,0.36363636363636365
wang xiy.,Clay,2022,2,3,1,1,5,6,0
wang xiy.,Clay,2023,5,4,3,1,12,11,0.6
wang xiy.,Grass,2021,1,1,0,0,3,2,0
wang xiy.,Grass,2023,1,3,0,1,3,6,0
wang xiy.,Hard,2021,1,4,1,1,3,9,1
wang xiy.,Hard,2022,11,6,4,1,25,17,0.45454545454545453
wang xiy.,Hard,2023,3,6,1,2,9,14,0.6666666666666666
wang y.,Clay,2021,1,2,0,2,2,5,1
watson h.,Clay,2022,1,3,0,1,2,6,0
watson h.,Grass,2021,3,4,1,2,8,10,0.6666666666666666
watson h.,Grass,2022,4,3,2,0,8,7,0.25
watson h.,Grass,2023,3,2,3,0,6,4,0
watson h.,Hard,2021,3,10,0,4,10,22,0.6666666666666666
watson h.,Hard,2022,4,6,4,0,9,16,1
watson h.,Hard,2023,3,2,2,0,7,6,0.6666666666666666
wickmayer y.,Grass,2022,1,1,1,0,2,2,0
wickmayer y.,Hard,2022,1,2,1,0,3,4,0
williams s.,Clay,2021,4,3,0,3,8,7,0.25
williams s.,Hard,2021,8,1,2,0,16,4,0.25
williams s.,Hard,2022,3,3,3,0,7,7,0.33333333333333337
williams v.,Grass,2021,1,1,0,0,2,3,1
williams v.,Grass,2023,1,2,1,0,4,5,1
williams v.,Hard,2021,2,4,1,2,4,8,0
williams v.,Hard,2023,1,1,1,0,3,2,0
yastremska d.,Clay,2021,2,1,0,1,5,2,0
yastremska d.,Clay,2022,2,3,1,1,6,6,0
yastremska d.,Grass,2022,2,4,2,2,5,9,0.5
yastremska d.,Hard,2021,5,9,1,3,15,19,0.2
yastremska d.,Hard,2022,7,8,6,0,17,20,0.5714285714285714
yastremska d.,Hard,2023,3,6,2,1,7,13,0.33333333333333337
yuan y.,Hard,2022,2,2,1,0,5,4,0
zacarias m.,Hard,2022,1,2,1,0,2,5,1
zaja a.,Clay,2021,1,1,1,0,2,3,1
zakharova a.,Hard,2023,1,1,1,0,2,3,1
zanevska m.,Clay,2021,9,2,7,0,18,6,0.2222222222222222
zanevska m.,Clay,2022,7,5,4,3,15,12,0.2857142857142857
zanevska m.,Clay,2023,1,4,0,1,4,8,0
zanevska m.,Hard,2022,3,4,1,0,7,8,0
zanevska m.,Hard,2023,4,5,4,2,9,11,0.25
zarazua r.,Hard,2021,2,3,2,0,5,7,0.5
zavatska k.,Clay,2021,1,3,0,2,3,6,0
zavatska k.,Clay,2022,1,1,1,0,3,2,0
zhang s.,Clay,2021,4,9,0,5,10,19,0.25
zhang s.,Clay,2022,4,7,0,3,10,14,0
zhang s.,Grass,2021,5,2,0,0,10,5,0.2
zhang s.,Grass,2022,8,2,1,2,16,7,0.375
zhang s.,Hard,2021,6,11,1,8,15,22,0
zhang s.,Hard,2022,18,15,8,6,36,33,0.16666666666666669
zhang s.,Hard,2023,4,6,0,3,10,13,0.25
zhao c.,Clay,2023,1,1,1,1,2,3,1
zhao c.,Grass,2023,1,1,1,0,2,2,0
zhao c.,Hard,2022,1,2,0,0,2,4,0
zheng q.,Clay,2021,1,1,1,0,2,2,0
zheng q.,Clay,2022,3,2,3,0,8,6,0.6666666666666666
zheng q.,Clay,2023,6,4,0,1,15,9,0.16666666666666669
zheng q.,Grass,2022,2,3,1,2,4,6,0
zheng q.,Hard,2022,14,11,6,2,34,29,0.5
zheng q.,Hard,2023,9,5,5,2,20,14,0.4444444444444444
zheng s.,Clay,2021,3,4,2,2,6,10,0.6666666666666666
zheng s.,Hard,2021,7,12,4,7,18,26,0.2857142857142857
zhu l.,Grass,2021,1,1,0,0,2,3,1
zhu l.,Grass,2023,4,2,1,1,8,5,0.25
zhu l.,Hard,2021,3,5,0,1,7,10,0
zhu l.,Hard,2022,6,7,2,3,15,15,0.16666666666666669
zhu l.,Hard,2023,13,7,4,4,28,19,0.38461538461538464
zidansek t.,Clay,2021,16,5,6,2,34,17,0.4375
zidansek t.,Clay,2022,2,6,0,3,6,12,0
zidansek t.,Clay,2023,2,2,0,1,5,4,0
zidansek t.,Grass,2022,2,4,0,2,4,10,1
zidansek t.,Hard,2021,8,12,2,7,19,26,0.25
zidansek t.,Hard,2022,8,8,1,4,20,20,0.5
zidansek t.,Hard,2023,2,4,1,2,6,9,0.5
zuger j.,Clay,2022,1,1,1,0,2,3,1
zvonareva v.,Clay,2021,3,3,3,0,6,7,0.33333333333333337
zvonareva v.,Grass,2021,1,1,1,0,2,2,0
zvonareva v.,Hard,2021,7,5,3,0,16,12,0.2857142857142857
zvonareva v.,Hard,2022,3,8,3,1,9,16,0
